"","num","Differences","sequencename"
"4130",4130,31,"gi|115344603|gb|CY016212.1|A/Waikato/1/2004_H3N2_|12_Aug_2004|2004|New_Zealand|OC"
"4131",4131,31,"gi|82497386|gb|CY006379.1|A/New_York/467/2004_H3N2_|17_Sep_2004|2004|USA|NA"
"4132",4132,31,"gi|76446423|gb|CY003040.1|A/New_York/364/2004_H3N2_|12/28/2004|NA|USA|NA"
"4133",4133,31,"gi|71568542|gb|CY002072.1|A/New_York/396/2005_H3N2_|03/04/2005|NA|USA|NA"
"4134",4134,50,"gi|194268998|gb|EU857058.1|A/Hong_Kong/CUHK5567/2005_H3N2_|14_Jan_2005|2005|China|AS"
"4135",4135,41,"gi|71571142|gb|CY002080.1|A/New_York/244/2004_H3N2_|12/24/2004|NA|USA|NA"
"4136",4136,41,"gi|73665824|gb|CY002440.1|A/New_York/365/2004_H3N2_|12/16/2004|NA|USA|NA"
"4137",4137,30,"gi|71564822|gb|CY002056.1|A/New_York/391/2005_H3N2_|01/07/2005|NA|USA|NA"
"4138",4138,28,"gi|71564670|gb|CY002000.1|A/New_York/359/2005_H3N2_|01/17/2005|NA|USA|NA"
"4139",4139,41,"gi|72602367|gb|CY002288.1|A/New_York/207/2004_H3N2_|12/09/2004|NA|USA|NA"
"4140",4140,29,"gi|86808833|gb|CY008516.1|A/New_York/73/2004_H3N2_|19_Oct_2004|2004|USA|NA"
"4141",4141,36,"gi|119365785|gb|CY017973.1|A/Queensland/46/2004_H3N2_|09_Oct_2004|2004|Australia|OC"
"4142",4142,32,"gi|115290912|gb|CY015980.1|A/Western_Australia/64/2004_H3N2_|28_Oct_2004|2004|Australia|OC"
"4143",4143,32,"gi|115290820|gb|CY015956.1|A/Western_Australia/61/2004_H3N2_|14_Oct_2004|2004|Australia|OC"
"4144",4144,33,"gi|115290874|gb|CY015964.1|A/Western_Australia/62/2004_H3N2_|19_Oct_2004|2004|Australia|OC"
"4145",4145,32,"gi|84094927|gb|CY007811.1|A/Canterbury/03/2005_H3N2_|06_Mar_2005|2005|New_Zealand|OC"
"4146",4146,32,"gi|84094908|gb|CY007803.1|A/Canterbury/02/2005_H3N2_|04_Mar_2005|2005|New_Zealand|OC"
"4147",4147,32,"gi|84094889|gb|CY007795.1|A/Canterbury/01/2005_H3N2_|04_Mar_2005|2005|New_Zealand|OC"
"4148",4148,36,"gi|118318127|gb|CY017603.1|A/Queensland/49/2004_H3N2_|01_Oct_2004|2004|Australia|OC"
"4149",4149,98,"gi|224482785|gb|FJ769912.1|A/Babol/36/2005_H3N2_|12_Feb_2005|2005|Iran|AS"
"4150",4150,32,"gi|115290184|gb|CY015884.1|A/Western_Australia/52/2004_H3N2_|21_Sep_2004|2004|Australia|OC"
"4151",4151,34,"gi|115290222|gb|CY015900.1|A/Western_Australia/54/2004_H3N2_|18_Oct_2004|2004|Australia|OC"
"4152",4152,41,"gi|112788803|gb|CY013541.1|A/Waikato/45/2004_H3N2_|23_Sep_2004|2004|New_Zealand|OC"
"4153",4153,32,"gi|343787305|gb|CY096843.1|A/Canterbury/200/2004_H3N2_|16_Sep_2004|2004|New_Zealand|OC"
"4154",4154,32,"gi|134046927|gb|CY020893.1|A/Waikato/31/2004_H3N2_|03_Sep_2004|2004|New_Zealand|OC"
"4155",4155,33,"gi|115521445|gb|CY016443.1|A/Wellington/61/2004_H3N2_|07_Oct_2004|2004|New_Zealand|OC"
"4156",4156,32,"gi|113170786|gb|CY013967.1|A/Waikato/69/2004_H3N2_|08_Oct_2004|2004|New_Zealand|OC"
"4157",4157,33,"gi|112788727|gb|CY013501.1|A/Waikato/22/2004_H3N2_|07_Sep_2004|2004|New_Zealand|OC"
"4158",4158,32,"gi|149780749|gb|CY022597.1|A/Auckland/621/2005_H3N2_|30_Jan_2005|2005|New_Zealand|OC"
"4159",4159,32,"gi|83744815|gb|CY007459.1|A/Canterbury/105/2004_H3N2_|07_Sep_2004|2004|New_Zealand|OC"
"4160",4160,33,"gi|383279722|gb|CY114373.1|A/California/7/2004_H3N2_|2004|2004|USA|NA"
"4161",4161,43,"gi|73761715|gb|CY002584.1|A/New_York/358/2004_H3N2_|12/01/2004|NA|USA|NA"
"4162",4162,34,"gi|71564803|gb|CY002024.1|A/New_York/379/2004_H3N2_|11/30/2004|NA|USA|NA"
"4163",4163,33,"gi|75181124|gb|CY002736.1|A/New_York/394/2005_H3N2_|01/04/2005|NA|USA|NA"
"4164",4164,33,"gi|115289500|gb|CY015596.1|A/Waikato/3/2005_H3N2_|13_Apr_2005|2005|New_Zealand|OC"
"4165",4165,39,"gi|112788822|gb|CY013549.1|A/Wellington/62/2004_H3N2_|05_Oct_2004|2004|New_Zealand|OC"
"4166",4166,38,"gi|112788632|gb|CY013453.1|A/Wellington/23/2004_H3N2_|23_Aug_2004|2004|New_Zealand|OC"
"4167",4167,37,"gi|251831202|gb|CY039964.1|A/Canterbury/200/2004_H3N2_|16_Sep_2004|2004|New_Zealand|OC"
"4168",4168,36,"gi|85816190|gb|CY008236.1|A/Canterbury/309/2004_H3N2_|06_Oct_2004|2004|New_Zealand|OC"
"4169",4169,35,"gi|115521464|gb|CY016451.1|A/Waikato/70/2004_H3N2_|07_Oct_2004|2004|New_Zealand|OC"
"4170",4170,35,"gi|133753561|gb|CY020341.1|A/Wellington/55/2004_H3N2_|27_Sep_2004|2004|New_Zealand|OC"
"4171",4171,32,"gi|84873070|gb|CY007987.1|A/Canterbury/108/2004_H3N2_|12_Sep_2004|2004|New_Zealand|OC"
"4172",4172,32,"gi|83745005|gb|CY007563.1|A/Canterbury/311/2004_H3N2_|07_Oct_2004|2004|New_Zealand|OC"
"4173",4173,31,"gi|85838166|gb|CY008228.1|A/Canterbury/308/2004_H3N2_|06_Oct_2004|2004|New_Zealand|OC"
"4174",4174,35,"gi|83745024|gb|CY007579.1|A/Canterbury/315/2004_H3N2_|28_Sep_2004|2004|New_Zealand|OC"
"4175",4175,35,"gi|85838128|gb|CY008252.1|A/Canterbury/312/2004_H3N2_|10_Oct_2004|2004|New_Zealand|OC"
"4176",4176,31,"gi|83753072|gb|CY007539.1|A/Canterbury/210/2004_H3N2_|22_Sep_2004|2004|New_Zealand|OC"
"4177",4177,35,"gi|113170805|gb|CY013975.1|A/Waikato/71/2004_H3N2_|14_Oct_2004|2004|New_Zealand|OC"
"4178",4178,32,"gi|112788765|gb|CY013525.1|A/Waikato/35/2004_H3N2_|20_Sep_2004|2004|New_Zealand|OC"
"4179",4179,32,"gi|113170748|gb|CY013951.1|A/Waikato/64/2004_H3N2_|05_Oct_2004|2004|New_Zealand|OC"
"4180",4180,32,"gi|112788708|gb|CY013493.1|A/Wellington/38/2004_H3N2_|20_Sep_2004|2004|New_Zealand|OC"
"4181",4181,31,"gi|110629614|gb|CY012696.1|A/Wellington/31/2004_H3N2_|14_Sep_2004|2004|New_Zealand|OC"
"4182",4182,32,"gi|83753014|gb|CY007427.1|A/Canterbury/101/2004_H3N2_|09_Sep_2004|2004|New_Zealand|OC"
"4183",4183,31,"gi|83744967|gb|CY007547.1|A/Canterbury/303/2004_H3N2_|25_Sep_2004|2004|New_Zealand|OC"
"4184",4184,31,"gi|83744853|gb|CY007475.1|A/Canterbury/107/2004_H3N2_|12_Sep_2004|2004|New_Zealand|OC"
"4185",4185,32,"gi|83744758|gb|CY007435.1|A/Canterbury/102/2004_H3N2_|09_Sep_2004|2004|New_Zealand|OC"
"4186",4186,31,"gi|83744701|gb|CY007379.1|A/Canterbury/19/2004_H3N2_|17_Aug_2004|2004|New_Zealand|OC"
"4187",4187,31,"gi|83744682|gb|CY007371.1|A/Canterbury/18/2004_H3N2_|15_Aug_2004|2004|New_Zealand|OC"
"4188",4188,31,"gi|83744663|gb|CY007347.1|A/Canterbury/12/2004_H3N2_|05_Aug_2004|2004|New_Zealand|OC"
"4189",4189,31,"gi|83744644|gb|CY007331.1|A/Whanganui/417/2004_H3N2_|10_Sep_2004|2004|New_Zealand|OC"
"4190",4190,32,"gi|115289424|gb|CY015564.1|A/Waikato/16/2004_H3N2_|09_Sep_2004|2004|New_Zealand|OC"
"4191",4191,31,"gi|115290517|gb|CY015948.1|A/Western_Australia/60/2004_H3N2_|13_Sep_2004|2004|Australia|OC"
"4192",4192,31,"gi|115290317|gb|CY015940.1|A/Western_Australia/59/2004_H3N2_|17_Oct_2004|2004|Australia|OC"
"4193",4193,31,"gi|115290260|gb|CY015916.1|A/Western_Australia/56/2004_H3N2_|04_Oct_2004|2004|Australia|OC"
"4194",4194,31,"gi|115290203|gb|CY015892.1|A/Western_Australia/53/2004_H3N2_|29_Sep_2004|2004|Australia|OC"
"4195",4195,31,"gi|115290165|gb|CY015876.1|A/Western_Australia/51/2004_H3N2_|21_Sep_2004|2004|Australia|OC"
"4196",4196,32,"gi|110734170|gb|CY013160.1|A/Wellington/45/2004_H3N2_|21_Sep_2004|2004|New_Zealand|OC"
"4197",4197,37,"gi|110629652|gb|CY012712.1|A/Wellington/52/2004_H3N2_|23_Sep_2004|2004|New_Zealand|OC"
"4198",4198,31,"gi|115290279|gb|CY015924.1|A/Western_Australia/57/2004_H3N2_|07_Oct_2004|2004|Australia|OC"
"4199",4199,31,"gi|83744986|gb|CY007555.1|A/Canterbury/304/2004_H3N2_|04_Oct_2004|2004|New_Zealand|OC"
"4200",4200,40,"gi|72582084|gb|CY002256.1|A/New_York/383/2004_H3N2_|12/29/2004|NA|USA|NA"
"4201",4201,36,"gi|83752957|gb|CY007395.1|A/Canterbury/21/2004_H3N2_|18_Aug_2004|2004|New_Zealand|OC"
"4202",4202,31,"gi|75750249|gb|CY002930.1|A/Christchurch/89/2004_H3N2_|09/03/2004|NA|New_Zealand|OC"
"4203",4203,42,"gi|75750325|gb|CY002962.1|A/Christchurch/297/2004_H3N2_|10/13/2004|NA|New_Zealand|OC"
"4204",4204,32,"gi|113170862|gb|CY013999.1|A/Waikato/73/2004_H3N2_|15_Oct_2004|2004|New_Zealand|OC"
"4205",4205,32,"gi|113170824|gb|CY013983.1|A/Wellington/64/2004_H3N2_|19_Oct_2004|2004|New_Zealand|OC"
"4206",4206,37,"gi|83753053|gb|CY007523.1|A/Canterbury/208/2004_H3N2_|22_Sep_2004|2004|New_Zealand|OC"
"4207",4207,32,"gi|75750287|gb|CY002946.1|A/Christchurch/184/2004_H3N2_|09/22/2004|NA|New_Zealand|OC"
"4208",4208,30,"gi|83744720|gb|CY007387.1|A/Canterbury/20/2004_H3N2_|18_Aug_2004|2004|New_Zealand|OC"
"4209",4209,34,"gi|90571534|gb|CY009924.1|A/Whanganui/127/2004_H3N2_|10_Sep_2004|2004|New_Zealand|OC"
"4210",4210,43,"gi|631491106|gb|CY008220.2|A/Canterbury/305/2004_H3N2_|04_Oct_2004|2004|New_Zealand|OC"
"4211",4211,30,"gi|131053977|gb|CY020037.1|A/Queensland/45/2004_H3N2_|15_Sep_2004|2004|Australia|OC"
"4212",4212,30,"gi|115290893|gb|CY015972.1|A/Western_Australia/63/2004_H3N2_|09_Oct_2004|2004|Australia|OC"
"4213",4213,30,"gi|110629595|gb|CY012688.1|A/Wellington/22/2004_H3N2_|12_Sep_2004|2004|New_Zealand|OC"
"4214",4214,31,"gi|85838147|gb|CY008244.1|A/Canterbury/310/2004_H3N2_|06_Oct_2004|2004|New_Zealand|OC"
"4215",4215,30,"gi|84873089|gb|CY007995.1|A/Canterbury/109/2004_H3N2_|12_Sep_2004|2004|New_Zealand|OC"
"4216",4216,31,"gi|83752995|gb|CY007419.1|A/Canterbury/100/2004_H3N2_|10_Sep_2004|2004|New_Zealand|OC"
"4217",4217,37,"gi|83752976|gb|CY007411.1|A/Canterbury/24/2004_H3N2_|11_Aug_2004|2004|New_Zealand|OC"
"4218",4218,34,"gi|83752278|gb|CY007363.1|A/Canterbury/17/2004_H3N2_|13_Aug_2004|2004|New_Zealand|OC"
"4219",4219,34,"gi|83752259|gb|CY007355.1|A/Canterbury/16/2004_H3N2_|06_Aug_2004|2004|New_Zealand|OC"
"4220",4220,33,"gi|83752240|gb|CY007339.1|A/Canterbury/11/2004_H3N2_|04_Aug_2004|2004|New_Zealand|OC"
"4221",4221,30,"gi|83752221|gb|CY007323.1|A/Whanganui/386/2004_H3N2_|10_Sep_2004|2004|New_Zealand|OC"
"4222",4222,30,"gi|83752183|gb|CY007283.1|A/Whanganui/129/2004_H3N2_|10_Sep_2004|2004|New_Zealand|OC"
"4223",4223,30,"gi|83744929|gb|CY007507.1|A/Canterbury/206/2004_H3N2_|24_Sep_2004|2004|New_Zealand|OC"
"4224",4224,34,"gi|83744910|gb|CY007499.1|A/Canterbury/205/2004_H3N2_|15_Sep_2004|2004|New_Zealand|OC"
"4225",4225,30,"gi|83744891|gb|CY007491.1|A/Canterbury/202/2004_H3N2_|15_Sep_2004|2004|New_Zealand|OC"
"4226",4226,30,"gi|83744777|gb|CY007443.1|A/Canterbury/103/2004_H3N2_|09_Sep_2004|2004|New_Zealand|OC"
"4227",4227,34,"gi|83744739|gb|CY007403.1|A/Canterbury/23/2004_H3N2_|19_Aug_2004|2004|New_Zealand|OC"
"4228",4228,30,"gi|83744568|gb|CY007275.1|A/Whanganui/128/2004_H3N2_|10_Sep_2004|2004|New_Zealand|OC"
"4229",4229,30,"gi|75750268|gb|CY002938.1|A/Christchurch/90/2004_H3N2_|09/07/2004|NA|New_Zealand|OC"
"4230",4230,30,"gi|75750230|gb|CY002922.1|A/Christchurch/14/2004_H3N2_|08/07/2004|NA|New_Zealand|OC"
"4231",4231,32,"gi|73665971|gb|CY002464.1|A/New_York/384/2005_H3N2_|01/06/2005|NA|USA|NA"
"4232",4232,31,"gi|113170710|gb|CY013935.1|A/Waikato/51/2004_H3N2_|28_Sep_2004|2004|New_Zealand|OC"
"4233",4233,31,"gi|75750344|gb|CY002904.1|A/Christchurch/339/2004_H3N2_|10/24/2004|NA|New_Zealand|OC"
"4234",4234,37,"gi|80973893|gb|CY006131.1|A/New_York/206/2005_H3N2_|19_Jan_2005|2005|USA|NA"
"4235",4235,34,"gi|110734151|gb|CY013152.1|A/Wellington/35/2004_H3N2_|21_Sep_2004|2004|New_Zealand|OC"
"4236",4236,31,"gi|112788784|gb|CY013533.1|A/Waikato/43/2004_H3N2_|21_Sep_2004|2004|New_Zealand|OC"
"4237",4237,31,"gi|112950094|gb|CY013509.1|A/Waikato/26/2004_H3N2_|16_Sep_2004|2004|New_Zealand|OC"
"4238",4238,31,"gi|113170653|gb|CY013919.1|A/Waikato/3/2004_H3N2_|03_Sep_2004|2004|New_Zealand|OC"
"4239",4239,31,"gi|113170691|gb|CY013927.1|A/Wellington/59/2004_H3N2_|28_Sep_2004|2004|New_Zealand|OC"
"4240",4240,40,"gi|113170729|gb|CY013943.1|A/Waikato/56/2004_H3N2_|29_Sep_2004|2004|New_Zealand|OC"
"4241",4241,41,"gi|113170767|gb|CY013959.1|A/Waikato/68/2004_H3N2_|02_Oct_2004|2004|New_Zealand|OC"
"4242",4242,39,"gi|119365766|gb|CY017965.1|A/Queensland/43/2004_H3N2_|24_Oct_2004|2004|Australia|OC"
"4243",4243,31,"gi|115289443|gb|CY015572.1|A/Wellington/34/2004_H3N2_|19_Sep_2004|2004|New_Zealand|OC"
"4244",4244,36,"gi|112788651|gb|CY013461.1|A/Waikato/12/2004_H3N2_|01_Sep_2004|2004|New_Zealand|OC"
"4245",4245,39,"gi|110629671|gb|CY012720.1|A/Waikato/40/2004_H3N2_|21_Sep_2004|2004|New_Zealand|OC"
"4246",4246,31,"gi|85838204|gb|CY008204.1|A/Whanganui/69/2004_H3N2_|08_Sep_2004|2004|New_Zealand|OC"
"4247",4247,35,"gi|83753034|gb|CY007515.1|A/Canterbury/207/2004_H3N2_|21_Sep_2004|2004|New_Zealand|OC"
"4248",4248,31,"gi|83744948|gb|CY007531.1|A/Canterbury/209/2004_H3N2_|23_Sep_2004|2004|New_Zealand|OC"
"4249",4249,31,"gi|83744606|gb|CY007299.1|A/Bay_of_Plenty/332/2004_H3N2_|17_Oct_2004|2004|New_Zealand|OC"
"4250",4250,31,"gi|83744587|gb|CY007291.1|A/Bay_of_Plenty/279/2004_H3N2_|11_Oct_2004|2004|New_Zealand|OC"
"4251",4251,47,"gi|485090152|gb|KC883315.1|A/Connecticut/05/2010_H3N2_|24_Nov_2010|2010|USA|NA"
"4252",4252,38,"gi|484849064|gb|KC865619.1|A/Minab/797/2011_H3N2_|24_Dec_2011|2011|Iran|AS"
"4253",4253,31,"gi|585478743|gb|KJ196075.1|A/Tehran/44476/2013_H3N2_|20_Feb_2013|2013|Iran|AS"
"4254",4254,20,"gi|377824201|gb|JQ396181.1|A/Kenya/078/2010_H3N2_|12_Jul_2010|2010|Kenya|AF"
"4255",4255,38,"gi|585478747|gb|KJ196077.1|A/Tehran/34891/2013_H3N2_|04_Jul_2013|2013|Iran|AS"
"4256",4256,29,"gi|484849149|gb|KC865649.1|A/Ghom/1044/2012_H3N2_|19_Jan_2012|2012|Iran|AS"
"4257",4257,38,"gi|380039975|gb|JQ658919.1|A/Ontario/C835944/2010_H3N2_|28_Dec_2010|2010|Canada|NA"
"4258",4258,37,"gi|380039973|gb|JQ658918.1|A/Ontario/C835943/2010_H3N2_|28_Dec_2010|2010|Canada|NA"
"4259",4259,33,"gi|451788895|gb|KC535295.1|A/California/16/2010_H3N2_|23_Jul_2010|2010|USA|NA"
"4260",4260,37,"gi|485088242|gb|KC882502.1|A/Rhode_Island/05/2011_H3N2_|03_Mar_2011|2011|USA|NA"
"4261",4261,37,"gi|485089777|gb|KC883156.1|A/New_York/06/2011_H3N2_|13_Apr_2011|2011|USA|NA"
"4262",4262,35,"gi|485089071|gb|KC882856.1|A/Vermont/03/2010_H3N2_|22_Dec_2010|2010|USA|NA"
"4263",4263,16,"gi|449136831|gb|CY134601.1|A/Boston/DOA60/2011_H3N2_|24_Feb_2011|2011|USA|NA"
"4264",4264,16,"gi|380709623|gb|CY111446.1|A/Boston/DOA82/2011_H3N2_|17_Mar_2011|2011|USA|NA"
"4265",4265,36,"gi|485088970|gb|KC882813.1|A/North_Dakota/02/2011_H3N2_|14_Jan_2011|2011|USA|NA"
"4266",4266,35,"gi|485088954|gb|KC882806.1|A/Wisconsin/31/2010_H3N2_|28_Dec_2010|2010|USA|NA"
"4267",4267,34,"gi|485090122|gb|KC883302.1|A/Georgia/24/2010_H3N2_|31_Dec_2010|2010|USA|NA"
"4268",4268,35,"gi|485089799|gb|KC883165.1|A/Vermont/11/2011_H3N2_|12_Apr_2011|2011|USA|NA"
"4269",4269,34,"gi|485089146|gb|KC882888.1|A/New_Jersey/03/2010_H3N2_|07_Dec_2010|2010|USA|NA"
"4270",4270,35,"gi|485088321|gb|KC882536.1|A/Maine/02/2011_H3N2_|03_Jan_2011|2011|USA|NA"
"4271",4271,16,"gi|380709642|gb|CY111454.1|A/Boston/DOA85/2011_H3N2_|23_Mar_2011|2011|USA|NA"
"4272",4272,35,"gi|485089744|gb|KC883142.1|A/Delaware/10/2011_H3N2_|11_Apr_2011|2011|USA|NA"
"4273",4273,35,"gi|485089679|gb|KC883114.1|A/Virginia/05/2011_H3N2_|02_Feb_2011|2011|USA|NA"
"4274",4274,13,"gi|380709098|gb|CY111246.1|A/Boston/DOA20/2011_H3N2_|28_Jan_2011|2011|USA|NA"
"4275",4275,15,"gi|459683560|gb|CY139586.1|A/Boston/DOA18/2011_H3N2_|25_Jan_2011|2011|USA|NA"
"4276",4276,34,"gi|485088461|gb|KC882595.1|A/North_Carolina/01/2011_H3N2_|01_Feb_2011|2011|USA|NA"
"4277",4277,34,"gi|485088235|gb|KC882499.1|A/Massachusetts/08/2011_H3N2_|04_Mar_2011|2011|USA|NA"
"4278",4278,34,"gi|485088798|gb|KC882739.1|A/Louisiana/05/2010_H3N2_|07_Dec_2010|2010|USA|NA"
"4279",4279,15,"gi|449125220|gb|CY134545.1|A/Boston/DOA45/2011_H3N2_|15_Feb_2011|2011|USA|NA"
"4280",4280,34,"gi|485088230|gb|KC882497.1|A/Massachusetts/04/2010_H3N2_|15_Dec_2010|2010|USA|NA"
"4281",4281,15,"gi|380708833|gb|CY111134.1|A/Boston/DOA02/2011_H3N2_|04_Jan_2011|2011|USA|NA"
"4282",4282,34,"gi|485088370|gb|KC882557.1|A/New_Jersey/02/2011_H3N2_|11_Jan_2011|2011|USA|NA"
"4283",4283,35,"gi|485089960|gb|KC883233.1|A/Massachusetts/06/2010_H3N2_|31_Dec_2010|2010|USA|NA"
"4284",4284,34,"gi|485089714|gb|KC883129.1|A/New_York/05/2011_H3N2_|31_Jan_2011|2011|USA|NA"
"4285",4285,34,"gi|485089299|gb|KC882953.1|A/Minnesota/04/2011_H3N2_|19_Jan_2011|2011|USA|NA"
"4286",4286,34,"gi|485089283|gb|KC882946.1|A/Vermont/08/2011_H3N2_|07_Feb_2011|2011|USA|NA"
"4287",4287,35,"gi|485088286|gb|KC882521.1|A/New_Jersey/04/2011_H3N2_|03_Feb_2011|2011|USA|NA"
"4288",4288,16,"gi|393711969|gb|CY124295.1|A/Singapore/GP429/2011_H3N2_|02_Feb_2011|2011|Singapore|AS"
"4289",4289,15,"gi|380709491|gb|CY111390.1|A/Boston/DOA64/2011_H3N2_|26_Feb_2011|2011|USA|NA"
"4290",4290,14,"gi|380709566|gb|CY111422.1|A/Boston/DOA79/2011_H3N2_|12_Mar_2011|2011|USA|NA"
"4291",4291,15,"gi|380709378|gb|CY111342.1|A/Boston/DOA61/2011_H3N2_|24_Feb_2011|2011|USA|NA"
"4292",4292,14,"gi|380709022|gb|CY111214.1|A/Boston/DOA13/2011_H3N2_|19_Jan_2011|2011|USA|NA"
"4293",4293,14,"gi|386683598|gb|CY117581.1|A/Boston/DOA42/2011_H3N2_|14_Feb_2011|2011|USA|NA"
"4294",4294,35,"gi|485089655|gb|KC883104.1|A/Delaware/09/2011_H3N2_|06_Mar_2011|2011|USA|NA"
"4295",4295,34,"gi|485088265|gb|KC882512.1|A/Pennsylvania/41/2010_H3N2_|12_Dec_2010|2010|USA|NA"
"4296",4296,14,"gi|380708947|gb|CY111182.1|A/Boston/DOA09/2011_H3N2_|13_Jan_2011|2011|USA|NA"
"4297",4297,33,"gi|485088992|gb|KC882822.1|A/South_Dakota/02/2011_H3N2_|06_Jan_2011|2011|USA|NA"
"4298",4298,34,"gi|485089271|gb|KC882941.1|A/New_Hampshire/05/2011_H3N2_|31_Jan_2011|2011|USA|NA"
"4299",4299,33,"gi|485089125|gb|KC882879.1|A/Vermont/06/2011_H3N2_|05_Jan_2011|2011|USA|NA"
"4300",4300,34,"gi|485089670|gb|KC883110.1|A/Vermont/14/2011_H3N2_|06_Mar_2011|2011|USA|NA"
"4301",4301,16,"gi|393711765|gb|CY124193.1|A/Singapore/GP125/2011_H3N2_|13_Jan_2011|2011|Singapore|AS"
"4302",4302,33,"gi|485088452|gb|KC882591.1|A/Rhode_Island/03/2011_H3N2_|25_Jan_2011|2011|USA|NA"
"4303",4303,33,"gi|485088521|gb|KC882621.1|A/Massachusetts/05/2011_H3N2_|09_Jan_2011|2011|USA|NA"
"4304",4304,33,"gi|485088618|gb|KC882662.1|A/South_Carolina/04/2010_H3N2_|12_Nov_2010|2010|USA|NA"
"4305",4305,14,"gi|380708852|gb|CY111142.1|A/Boston/DOA03/2011_H3N2_|03_Jan_2011|2011|USA|NA"
"4306",4306,14,"gi|380709079|gb|CY111238.1|A/Boston/DOA12/2011_H3N2_|15_Jan_2011|2011|USA|NA"
"4307",4307,13,"gi|449117416|gb|CY134529.1|A/Boston/DOA41/2011_H3N2_|13_Feb_2011|2011|USA|NA"
"4308",4308,14,"gi|380708928|gb|CY111174.1|A/Boston/DOA07/2011_H3N2_|13_Jan_2011|2011|USA|NA"
"4309",4309,14,"gi|449138249|gb|CY134609.1|A/Boston/DOA63/2011_H3N2_|25_Feb_2011|2011|USA|NA"
"4310",4310,14,"gi|380709416|gb|CY111358.1|A/Boston/DOA67/2011_H3N2_|28_Feb_2011|2011|USA|NA"
"4311",4311,14,"gi|380709283|gb|CY111302.1|A/Boston/DOA48/2011_H3N2_|16_Feb_2011|2011|USA|NA"
"4312",4312,14,"gi|334189491|gb|CY091565.1|A/South_Carolina/NHRC0001/2011_H3N2_|28_Jan_2011|2011|USA|NA"
"4313",4313,33,"gi|485088856|gb|KC882764.1|A/Nevada/04/2010_H3N2_|05_Nov_2010|2010|USA|NA"
"4314",4314,12,"gi|449106178|gb|CY134505.1|A/Boston/DOA36/2011_H3N2_|10_Feb_2011|2011|USA|NA"
"4315",4315,31,"gi|469933976|gb|KC709818.1|A/Riyadh/01/2010_H3N2_|01_Oct_2010|2010|Saudi_Arabia|AS"
"4316",4316,47,"gi|383806444|gb|JQ767146.1|A/Alberta/012/2011_H3N2_|03_Feb_2011|2011|Canada|NA"
"4317",4317,33,"gi|485090415|gb|KC883427.1|A/Maryland/10/2011_H3N2_|27_Mar_2011|2011|USA|NA"
"4318",4318,33,"gi|485090248|gb|KC883356.1|A/South_Carolina/06/2011_H3N2_|14_Feb_2011|2011|USA|NA"
"4319",4319,33,"gi|485088385|gb|KC882563.1|A/New_Jersey/01/2011_H3N2_|11_Jan_2011|2011|USA|NA"
"4320",4320,33,"gi|485088360|gb|KC882553.1|A/New_Jersey/02/2010_H3N2_|28_Dec_2010|2010|USA|NA"
"4321",4321,33,"gi|485088291|gb|KC882523.1|A/Maryland/09/2011_H3N2_|07_Feb_2011|2011|USA|NA"
"4322",4322,13,"gi|380709397|gb|CY111350.1|A/Boston/DOA66/2011_H3N2_|26_Feb_2011|2011|USA|NA"
"4323",4323,13,"gi|380709302|gb|CY111310.1|A/Boston/DOA51/2011_H3N2_|18_Feb_2011|2011|USA|NA"
"4324",4324,12,"gi|380709340|gb|CY111326.1|A/Boston/DOA55/2011_H3N2_|21_Feb_2011|2011|USA|NA"
"4325",4325,32,"gi|485090131|gb|KC883306.1|A/Tennessee/03/2010_H3N2_|27_Dec_2010|2010|USA|NA"
"4326",4326,32,"gi|485089897|gb|KC883207.1|A/Kentucky/11/2010_H3N2_|18_Oct_2010|2010|USA|NA"
"4327",4327,32,"gi|485089278|gb|KC882944.1|A/Vermont/09/2011_H3N2_|07_Feb_2011|2011|USA|NA"
"4328",4328,32,"gi|485089215|gb|KC882917.1|A/Washington/04/2011_H3N2_|22_Jan_2011|2011|USA|NA"
"4329",4329,32,"gi|485089158|gb|KC882893.1|A/Vermont/02/2011_H3N2_|18_Jan_2011|2011|USA|NA"
"4330",4330,32,"gi|485089132|gb|KC882882.1|A/Vermont/07/2011_H3N2_|10_Jan_2011|2011|USA|NA"
"4331",4331,32,"gi|485089085|gb|KC882862.1|A/Delaware/10/2010_H3N2_|20_Dec_2010|2010|USA|NA"
"4332",4332,32,"gi|485089055|gb|KC882849.1|A/Vermont/02/2010_H3N2_|21_Dec_2010|2010|USA|NA"
"4333",4333,32,"gi|485088819|gb|KC882748.1|A/Alaska/01/2011_H3N2_|14_Jan_2011|2011|USA|NA"
"4334",4334,32,"gi|451789353|gb|KC535491.1|A/Delaware/04/2010_H3N2_|17_Aug_2010|2010|USA|NA"
"4335",4335,12,"gi|449136080|gb|CY134593.1|A/Boston/DOA54/2011_H3N2_|22_Feb_2011|2011|USA|NA"
"4336",4336,53,"gi|383806432|gb|JQ767140.1|A/Alberta/006/2011_H3N2_|13_Jan_2011|2011|Canada|NA"
"4337",4337,78,"gi|383806460|gb|JQ767154.1|A/Alberta/020/2011_H3N2_|23_Mar_2011|2011|Canada|NA"
"4338",4338,60,"gi|383806434|gb|JQ767141.1|A/Alberta/007/2011_H3N2_|14_Jan_2011|2011|Canada|NA"
"4339",4339,69,"gi|383806458|gb|JQ767153.1|A/Alberta/019/2011_H3N2_|17_Mar_2011|2011|Canada|NA"
