"","num","Differences","sequencename"
"1",1,420,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"530",530,195,"gi|389828217|gb|JQ906533.1|Human_poliovirus_1|18_Jun_2007|2007|Afghanistan|NA"
"531",531,195,"gi|389828123|gb|JQ906486.1|Human_poliovirus_1|24_Jun_2007|2007|Pakistan|AS"
"532",532,193,"gi|389828215|gb|JQ906532.1|Human_poliovirus_1|26_May_2007|2007|Afghanistan|NA"
"533",533,188,"gi|389828093|gb|JQ906471.1|Human_poliovirus_1|15_Oct_2005|2005|Pakistan|AS"
"534",534,190,"gi|389828091|gb|JQ906470.1|Human_poliovirus_1|07_Nov_2005|2005|Pakistan|AS"
"535",535,189,"gi|389828089|gb|JQ906469.1|Human_poliovirus_1|02_Aug_2005|2005|Pakistan|AS"
"536",536,185,"gi|389828003|gb|JQ906426.1|Human_poliovirus_1|06_Jan_2005|2005|Pakistan|AS"
"537",537,195,"gi|291169113|gb|GU562892.1|Human_poliovirus_1|2002|2002|Pakistan|AS"
"538",538,188,"gi|317408167|gb|HQ286308.1|Human_poliovirus_1|2001|2001|Afghanistan|NA"
"539",539,183,"gi|317408177|gb|HQ286313.1|Human_poliovirus_1|2007|2007|Nepal|AS"
"540",540,182,"gi|389828199|gb|JQ906524.1|Human_poliovirus_1|27_Jul_2006|2006|Afghanistan|NA"
"541",541,182,"gi|389828205|gb|JQ906527.1|Human_poliovirus_1|02_Sep_2006|2006|Afghanistan|NA"
"542",542,188,"gi|389828167|gb|JQ906508.1|Human_poliovirus_1|10_May_2006|2006|Afghanistan|NA"
"543",543,183,"gi|389828171|gb|JQ906510.1|Human_poliovirus_1|18_May_2006|2006|Afghanistan|NA"
"544",544,188,"gi|389828195|gb|JQ906522.1|Human_poliovirus_1|17_Jun_2006|2006|Afghanistan|NA"
"545",545,180,"gi|389828163|gb|JQ906506.1|Human_poliovirus_1|18_Jan_2006|2006|Afghanistan|NA"
"546",546,182,"gi|389828059|gb|JQ906454.1|Human_poliovirus_1|16_Aug_2006|2006|Pakistan|AS"
"547",547,183,"gi|389828223|gb|JQ906536.1|Human_poliovirus_1|13_Sep_2006|2006|Afghanistan|NA"
"548",548,181,"gi|389828197|gb|JQ906523.1|Human_poliovirus_1|10_Jul_2006|2006|Afghanistan|NA"
"549",549,184,"gi|389828203|gb|JQ906526.1|Human_poliovirus_1|07_Sep_2006|2006|Afghanistan|NA"
"550",550,184,"gi|389828193|gb|JQ906521.1|Human_poliovirus_1|10_Jun_2006|2006|Afghanistan|NA"
"551",551,184,"gi|389828191|gb|JQ906520.1|Human_poliovirus_1|2006|2006|Afghanistan|NA"
"552",552,185,"gi|389828187|gb|JQ906518.1|Human_poliovirus_1|12_Jun_2006|2006|Afghanistan|NA"
"553",553,184,"gi|389828183|gb|JQ906516.1|Human_poliovirus_1|2006|2006|Afghanistan|NA"
"554",554,184,"gi|389828177|gb|JQ906513.1|Human_poliovirus_1|26_May_2006|2006|Afghanistan|NA"
"555",555,181,"gi|389828157|gb|JQ906503.1|Human_poliovirus_1|19_Mar_2006|2006|Afghanistan|NA"
"556",556,180,"gi|389828181|gb|JQ906515.1|Human_poliovirus_1|2006|2006|Afghanistan|NA"
"557",557,181,"gi|389828175|gb|JQ906512.1|Human_poliovirus_1|23_May_2006|2006|Afghanistan|NA"
"558",558,184,"gi|389828159|gb|JQ906504.1|Human_poliovirus_1|08_Mar_2006|2006|Afghanistan|NA"
"559",559,184,"gi|389828149|gb|JQ906499.1|Human_poliovirus_1|08_Mar_2006|2006|Afghanistan|NA"
"560",560,184,"gi|389828141|gb|JQ906495.1|Human_poliovirus_1|29_Oct_2005|2005|Afghanistan|NA"
"561",561,181,"gi|389828009|gb|JQ906429.1|Human_poliovirus_1|10_Aug_2005|2005|Pakistan|AS"
"562",562,183,"gi|389828143|gb|JQ906496.1|Human_poliovirus_1|06_Nov_2005|2005|Afghanistan|NA"
"563",563,183,"gi|389828169|gb|JQ906509.1|Human_poliovirus_1|04_May_2006|2006|Afghanistan|NA"
"564",564,181,"gi|389828165|gb|JQ906507.1|Human_poliovirus_1|01_May_2006|2006|Afghanistan|NA"
"565",565,187,"gi|389828221|gb|JQ906535.1|Human_poliovirus_1|2007|2007|Afghanistan|NA"
"566",566,186,"gi|389828051|gb|JQ906450.1|Human_poliovirus_1|11_Nov_2007|2007|Pakistan|AS"
"567",567,182,"gi|389828201|gb|JQ906525.1|Human_poliovirus_1|24_Jul_2006|2006|Afghanistan|NA"
"568",568,185,"gi|389828021|gb|JQ906435.1|Human_poliovirus_1|01_Dec_2007|2007|Pakistan|AS"
"569",569,185,"gi|389828213|gb|JQ906531.1|Human_poliovirus_1|16_Apr_2007|2007|Afghanistan|NA"
"570",570,187,"gi|389828211|gb|JQ906530.1|Human_poliovirus_1|10_Apr_2007|2007|Afghanistan|NA"
"571",571,186,"gi|389828053|gb|JQ906451.1|Human_poliovirus_1|27_Dec_2007|2007|Pakistan|AS"
"572",572,187,"gi|389828049|gb|JQ906449.1|Human_poliovirus_1|05_Aug_2007|2007|Pakistan|AS"
"573",573,183,"gi|389828219|gb|JQ906534.1|Human_poliovirus_1|25_Dec_2007|2007|Afghanistan|NA"
"574",574,177,"gi|389828037|gb|JQ906443.1|Human_poliovirus_1|21_Jul_2006|2006|Pakistan|AS"
"575",575,179,"gi|389828035|gb|JQ906442.1|Human_poliovirus_1|28_Nov_2005|2005|Pakistan|AS"
"576",576,178,"gi|389828173|gb|JQ906511.1|Human_poliovirus_1|17_May_2006|2006|Afghanistan|NA"
"577",577,176,"gi|389828033|gb|JQ906441.1|Human_poliovirus_1|06_Jun_2005|2005|Pakistan|AS"
"578",578,176,"gi|389828027|gb|JQ906438.1|Human_poliovirus_1|10_May_2005|2005|Pakistan|AS"
"579",579,178,"gi|389828025|gb|JQ906437.1|Human_poliovirus_1|11_Apr_2005|2005|Pakistan|AS"
"580",580,178,"gi|389828023|gb|JQ906436.1|Human_poliovirus_1|06_Jan_2005|2005|Pakistan|AS"
"581",581,177,"gi|389828155|gb|JQ906502.1|Human_poliovirus_1|10_Feb_2006|2006|Afghanistan|NA"
"582",582,176,"gi|389828031|gb|JQ906440.1|Human_poliovirus_1|17_May_2005|2005|Pakistan|AS"
"583",583,179,"gi|389828029|gb|JQ906439.1|Human_poliovirus_1|20_May_2005|2005|Pakistan|AS"
"584",584,179,"gi|389828015|gb|JQ906432.1|Human_poliovirus_1|05_Jun_2005|2005|Pakistan|AS"
"585",585,182,"gi|389828007|gb|JQ906428.1|Human_poliovirus_1|21_May_2005|2005|Pakistan|AS"
"586",586,177,"gi|389828013|gb|JQ906431.1|Human_poliovirus_1|21_Jul_2005|2005|Pakistan|AS"
"587",587,182,"gi|389828019|gb|JQ906434.1|Human_poliovirus_1|21_Nov_2006|2006|Pakistan|AS"
"588",588,181,"gi|389828017|gb|JQ906433.1|Human_poliovirus_1|28_Feb_2006|2006|Pakistan|AS"
"589",589,180,"gi|389828145|gb|JQ906497.1|Human_poliovirus_1|11_Dec_2005|2005|Afghanistan|NA"
"590",590,176,"gi|389828011|gb|JQ906430.1|Human_poliovirus_1|27_Sep_2005|2005|Pakistan|AS"
"591",591,175,"gi|389828005|gb|JQ906427.1|Human_poliovirus_1|30_Dec_2005|2005|Pakistan|AS"
"592",592,177,"gi|389828069|gb|JQ906459.1|Human_poliovirus_1|07_Aug_2007|2007|Pakistan|AS"
"593",593,180,"gi|389828083|gb|JQ906466.1|Human_poliovirus_1|21_Nov_2007|2007|Pakistan|AS"
"594",594,177,"gi|389828081|gb|JQ906465.1|Human_poliovirus_1|14_May_2007|2007|Pakistan|AS"
"595",595,176,"gi|389828039|gb|JQ906444.1|Human_poliovirus_1|21_Mar_2005|2005|Pakistan|AS"
"596",596,177,"gi|389828073|gb|JQ906461.1|Human_poliovirus_1|30_Sep_2007|2007|Pakistan|AS"
"597",597,179,"gi|389828077|gb|JQ906463.1|Human_poliovirus_1|2007|2007|Pakistan|AS"
"598",598,175,"gi|389828075|gb|JQ906462.1|Human_poliovirus_1|11_Aug_2007|2007|Pakistan|AS"
"599",599,177,"gi|389828085|gb|JQ906467.1|Human_poliovirus_1|23_Nov_2007|2007|Pakistan|AS"
"600",600,176,"gi|389828071|gb|JQ906460.1|Human_poliovirus_1|09_Nov_2007|2007|Pakistan|AS"
"601",601,179,"gi|389828209|gb|JQ906529.1|Human_poliovirus_1|28_Nov_2006|2006|Afghanistan|NA"
"602",602,182,"gi|389828067|gb|JQ906458.1|Human_poliovirus_1|17_Sep_2006|2006|Pakistan|AS"
"603",603,178,"gi|389828207|gb|JQ906528.1|Human_poliovirus_1|29_Sep_2006|2006|Afghanistan|NA"
"604",604,179,"gi|389828079|gb|JQ906464.1|Human_poliovirus_1|30_Jan_2007|2007|Pakistan|AS"
"605",605,178,"gi|389828151|gb|JQ906500.1|Human_poliovirus_1|04_Feb_2006|2006|Afghanistan|NA"
"606",606,181,"gi|389828147|gb|JQ906498.1|Human_poliovirus_1|30_Dec_2005|2005|Afghanistan|NA"
"607",607,179,"gi|389828043|gb|JQ906446.1|Human_poliovirus_1|23_Feb_2006|2006|Pakistan|AS"
"608",608,175,"gi|389828065|gb|JQ906457.1|Human_poliovirus_1|30_Nov_2006|2006|Pakistan|AS"
"609",609,175,"gi|389828063|gb|JQ906456.1|Human_poliovirus_1|14_Sep_2006|2006|Pakistan|AS"
"610",610,181,"gi|389828061|gb|JQ906455.1|Human_poliovirus_1|12_Mar_2005|2005|Pakistan|AS"
"611",611,178,"gi|389828185|gb|JQ906517.1|Human_poliovirus_1|15_Jun_2006|2006|Afghanistan|NA"
"612",612,181,"gi|389828047|gb|JQ906448.1|Human_poliovirus_1|02_Jun_2006|2006|Pakistan|AS"
"613",613,179,"gi|389828045|gb|JQ906447.1|Human_poliovirus_1|23_May_2006|2006|Pakistan|AS"
"614",614,179,"gi|389828041|gb|JQ906445.1|Human_poliovirus_1|13_Sep_2005|2005|Pakistan|AS"
"615",615,177,"gi|389828161|gb|JQ906505.1|Human_poliovirus_1|24_Jul_2006|2006|Afghanistan|NA"
"616",616,180,"gi|389828189|gb|JQ906519.1|Human_poliovirus_1|19_Jun_2006|2006|Afghanistan|NA"
"617",617,179,"gi|389828179|gb|JQ906514.1|Human_poliovirus_1|08_Jun_2006|2006|Afghanistan|NA"
"618",618,180,"gi|389828153|gb|JQ906501.1|Human_poliovirus_1|08_Feb_2006|2006|Afghanistan|NA"
"619",619,181,"gi|389828057|gb|JQ906453.1|Human_poliovirus_1|23_Feb_2006|2006|Pakistan|AS"
"620",620,183,"gi|389828055|gb|JQ906452.1|Human_poliovirus_1|24_Nov_2005|2005|Pakistan|AS"
"621",621,185,"gi|343207369|gb|JF313099.1|Human_poliovirus_1|2010|2010|Democratic_Republic_of_the_Congo|AF"
"622",622,180,"gi|343207375|gb|JF313102.1|Human_poliovirus_1|2009|2009|Angola|AF"
"623",623,182,"gi|514994591|gb|KC800673.1|Human_poliovirus_1|2009|2009|India|AS"
"624",624,179,"gi|514994583|gb|KC800669.1|Human_poliovirus_1|2009|2009|India|AS"
"625",625,180,"gi|514994589|gb|KC800672.1|Human_poliovirus_1|2009|2009|India|AS"
"626",626,180,"gi|514994587|gb|KC800671.1|Human_poliovirus_1|2009|2009|India|AS"
"627",627,180,"gi|514994593|gb|KC800674.1|Human_poliovirus_1|2009|2009|India|AS"
"628",628,176,"gi|514994597|gb|KC800676.1|Human_poliovirus_1|2009|2009|India|AS"
"629",629,182,"gi|514994611|gb|KC800683.1|Human_poliovirus_1|2009|2009|India|AS"
"630",630,182,"gi|514994609|gb|KC800682.1|Human_poliovirus_1|2009|2009|India|AS"
"631",631,182,"gi|514994607|gb|KC800681.1|Human_poliovirus_1|2009|2009|India|AS"
"632",632,179,"gi|514994603|gb|KC800679.1|Human_poliovirus_1|2009|2009|India|AS"
"633",633,182,"gi|514994599|gb|KC800677.1|Human_poliovirus_1|2009|2009|India|AS"
"634",634,181,"gi|514994601|gb|KC800678.1|Human_poliovirus_1|2009|2009|India|AS"
"635",635,179,"gi|514994595|gb|KC800675.1|Human_poliovirus_1|2009|2009|India|AS"
"636",636,180,"gi|514994605|gb|KC800680.1|Human_poliovirus_1|2009|2009|India|AS"
"637",637,179,"gi|388250633|gb|JQ613997.1|Human_poliovirus_1|30_Dec_2008|2008|Egypt|AF"
"638",638,178,"gi|514994579|gb|KC800667.1|Human_poliovirus_1|2008|2008|India|AS"
"639",639,179,"gi|514994577|gb|KC800666.1|Human_poliovirus_1|2008|2008|India|AS"
"640",640,179,"gi|514994575|gb|KC800665.1|Human_poliovirus_1|2008|2008|India|AS"
"641",641,178,"gi|514994573|gb|KC800664.1|Human_poliovirus_1|2008|2008|India|AS"
"642",642,179,"gi|514994571|gb|KC800663.1|Human_poliovirus_1|2008|2008|India|AS"
"643",643,179,"gi|514994569|gb|KC800662.1|Human_poliovirus_1|2008|2008|India|AS"
"644",644,181,"gi|514994581|gb|KC800668.1|Human_poliovirus_1|2009|2009|India|AS"
"645",645,181,"gi|527179558|gb|KC880518.1|Human_poliovirus_1|06_Oct_2010|2010|Russia|AS"
"646",646,178,"gi|527179556|gb|KC880517.1|Human_poliovirus_1|16_Aug_2010|2010|Russia|AS"
"647",647,178,"gi|527179554|gb|KC880516.1|Human_poliovirus_1|04_Aug_2010|2010|Russia|AS"
"648",648,178,"gi|527179552|gb|KC880515.1|Human_poliovirus_1|04_Aug_2010|2010|Russia|AS"
"649",649,178,"gi|527179546|gb|KC880512.1|Human_poliovirus_1|21_Sep_2010|2010|Russia|AS"
"650",650,178,"gi|527179544|gb|KC880511.1|Human_poliovirus_1|18_Sep_2010|2010|Russia|AS"
"651",651,177,"gi|514994585|gb|KC800670.1|Human_poliovirus_1|2009|2009|India|AS"
"652",652,176,"gi|527179416|gb|KC880447.1|Human_poliovirus_1|12_Aug_2010|2010|Kazakhstan|AS"
"653",653,175,"gi|527179396|gb|KC880437.1|Human_poliovirus_1|06_Jun_2010|2010|Tajikistan|NA"
"654",654,178,"gi|527179394|gb|KC880436.1|Human_poliovirus_1|08_May_2010|2010|Tajikistan|NA"
"655",655,176,"gi|527179398|gb|KC880438.1|Human_poliovirus_1|03_May_2010|2010|Tajikistan|NA"
"656",656,176,"gi|527179430|gb|KC880454.1|Human_poliovirus_1|19_Apr_2010|2010|Tajikistan|NA"
"657",657,175,"gi|527179522|gb|KC880500.1|Human_poliovirus_1|25_May_2010|2010|Russia|AS"
"658",658,176,"gi|527179526|gb|KC880502.1|Human_poliovirus_1|06_May_2010|2010|Russia|AS"
"659",659,175,"gi|527179524|gb|KC880501.1|Human_poliovirus_1|04_May_2010|2010|Russia|AS"
"660",660,178,"gi|527179390|gb|KC880434.1|Human_poliovirus_1|21_May_2010|2010|Tajikistan|NA"
"661",661,178,"gi|527179388|gb|KC880433.1|Human_poliovirus_1|21_May_2010|2010|Tajikistan|NA"
"662",662,178,"gi|527179510|gb|KC880494.1|Human_poliovirus_1|05_May_2010|2010|Tajikistan|NA"
"663",663,176,"gi|527179504|gb|KC880491.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"664",664,178,"gi|527179512|gb|KC880495.1|Human_poliovirus_1|23_Apr_2010|2010|Tajikistan|NA"
"665",665,176,"gi|527179506|gb|KC880492.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"666",666,176,"gi|527179498|gb|KC880488.1|Human_poliovirus_1|04_Apr_2010|2010|Tajikistan|NA"
"667",667,176,"gi|527179464|gb|KC880471.1|Human_poliovirus_1|07_May_2010|2010|Tajikistan|NA"
"668",668,177,"gi|527179508|gb|KC880493.1|Human_poliovirus_1|04_May_2010|2010|Tajikistan|NA"
"669",669,177,"gi|527179452|gb|KC880465.1|Human_poliovirus_1|10_May_2010|2010|Tajikistan|NA"
"670",670,177,"gi|527179450|gb|KC880464.1|Human_poliovirus_1|09_May_2010|2010|Tajikistan|NA"
"671",671,177,"gi|527179548|gb|KC880513.1|Human_poliovirus_1|10_May_2010|2010|Russia|AS"
"672",672,175,"gi|527179456|gb|KC880467.1|Human_poliovirus_1|26_Apr_2010|2010|Tajikistan|NA"
"673",673,177,"gi|527179454|gb|KC880466.1|Human_poliovirus_1|28_Jun_2010|2010|Turkmenistan|AS"
"674",674,176,"gi|527179448|gb|KC880463.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"675",675,176,"gi|527179542|gb|KC880510.1|Human_poliovirus_1|2010|2010|Russia|AS"
"676",676,177,"gi|527179540|gb|KC880509.1|Human_poliovirus_1|2010|2010|Russia|AS"
"677",677,177,"gi|527179536|gb|KC880507.1|Human_poliovirus_1|11_Nov_2010|2010|Russia|AS"
"678",678,178,"gi|527179534|gb|KC880506.1|Human_poliovirus_1|08_Oct_2010|2010|Russia|AS"
"679",679,179,"gi|527179532|gb|KC880505.1|Human_poliovirus_1|15_Jul_2010|2010|Russia|AS"
"680",680,179,"gi|527179530|gb|KC880504.1|Human_poliovirus_1|15_Jul_2010|2010|Russia|AS"
"681",681,180,"gi|527179538|gb|KC880508.1|Human_poliovirus_1|24_Oct_2010|2010|Russia|AS"
"682",682,177,"gi|527179560|gb|KC880519.1|Human_poliovirus_1|02_Jul_2010|2010|Russia|AS"
"683",683,178,"gi|527179488|gb|KC880483.1|Human_poliovirus_1|21_May_2010|2010|Tajikistan|NA"
"684",684,177,"gi|527179482|gb|KC880480.1|Human_poliovirus_1|15_May_2010|2010|Tajikistan|NA"
"685",685,178,"gi|527179474|gb|KC880476.1|Human_poliovirus_1|05_May_2010|2010|Tajikistan|NA"
"686",686,177,"gi|527179460|gb|KC880469.1|Human_poliovirus_1|23_Apr_2010|2010|Tajikistan|NA"
"687",687,177,"gi|527179408|gb|KC880443.1|Human_poliovirus_1|08_May_2010|2010|Tajikistan|NA"
"688",688,175,"gi|527179370|gb|KC880424.1|Human_poliovirus_1|25_Jun_2010|2010|Turkmenistan|AS"
"689",689,179,"gi|527179550|gb|KC880514.1|Human_poliovirus_1|28_May_2010|2010|Russia|AS"
"690",690,177,"gi|527179528|gb|KC880503.1|Human_poliovirus_1|03_May_2010|2010|Russia|AS"
"691",691,177,"gi|527179514|gb|KC880496.1|Human_poliovirus_1|05_Jun_2010|2010|Russia|AS"
"692",692,176,"gi|527179486|gb|KC880482.1|Human_poliovirus_1|15_May_2010|2010|Tajikistan|NA"
"693",693,178,"gi|527179468|gb|KC880473.1|Human_poliovirus_1|18_Jun_2010|2010|Tajikistan|NA"
"694",694,175,"gi|527179458|gb|KC880468.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"695",695,176,"gi|527179440|gb|KC880459.1|Human_poliovirus_1|17_May_2010|2010|Tajikistan|NA"
"696",696,176,"gi|527179412|gb|KC880445.1|Human_poliovirus_1|16_Apr_2010|2010|Tajikistan|NA"
"697",697,178,"gi|527179380|gb|KC880429.1|Human_poliovirus_1|13_May_2010|2010|Tajikistan|NA"
"698",698,177,"gi|527179372|gb|KC880425.1|Human_poliovirus_1|23_May_2010|2010|Tajikistan|NA"
"699",699,176,"gi|527179290|gb|KC880384.1|Human_poliovirus_1|20_May_2010|2010|Tajikistan|NA"
"700",700,176,"gi|527179520|gb|KC880499.1|Human_poliovirus_1|02_Jun_2010|2010|Russia|AS"
"701",701,176,"gi|527179518|gb|KC880498.1|Human_poliovirus_1|02_Jun_2010|2010|Russia|AS"
"702",702,177,"gi|527179326|gb|KC880402.1|Human_poliovirus_1|19_Apr_2010|2010|Tajikistan|NA"
"703",703,177,"gi|527179324|gb|KC880401.1|Human_poliovirus_1|18_Apr_2010|2010|Tajikistan|NA"
"704",704,174,"gi|527179494|gb|KC880486.1|Human_poliovirus_1|06_May_2010|2010|Tajikistan|NA"
"705",705,177,"gi|527179350|gb|KC880414.1|Human_poliovirus_1|15_Apr_2010|2010|Tajikistan|NA"
"706",706,175,"gi|527179480|gb|KC880479.1|Human_poliovirus_1|07_Apr_2010|2010|Tajikistan|NA"
"707",707,177,"gi|527179476|gb|KC880477.1|Human_poliovirus_1|14_May_2010|2010|Tajikistan|NA"
"708",708,178,"gi|527179472|gb|KC880475.1|Human_poliovirus_1|31_May_2010|2010|Tajikistan|NA"
"709",709,175,"gi|527179470|gb|KC880474.1|Human_poliovirus_1|12_Apr_2010|2010|Tajikistan|NA"
"710",710,173,"gi|527179446|gb|KC880462.1|Human_poliovirus_1|19_May_2010|2010|Tajikistan|NA"
"711",711,177,"gi|527179432|gb|KC880455.1|Human_poliovirus_1|13_Apr_2010|2010|Tajikistan|NA"
"712",712,175,"gi|527179418|gb|KC880448.1|Human_poliovirus_1|16_Apr_2010|2010|Tajikistan|NA"
"713",713,177,"gi|527179414|gb|KC880446.1|Human_poliovirus_1|22_Apr_2010|2010|Tajikistan|NA"
"714",714,179,"gi|527179402|gb|KC880440.1|Human_poliovirus_1|22_Apr_2010|2010|Tajikistan|NA"
"715",715,177,"gi|527179400|gb|KC880439.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"716",716,176,"gi|527179384|gb|KC880431.1|Human_poliovirus_1|30_Mar_2010|2010|Tajikistan|NA"
"717",717,177,"gi|527179368|gb|KC880423.1|Human_poliovirus_1|09_Apr_2010|2010|Tajikistan|NA"
"718",718,177,"gi|527179366|gb|KC880422.1|Human_poliovirus_1|03_Apr_2010|2010|Tajikistan|NA"
"719",719,175,"gi|527179364|gb|KC880421.1|Human_poliovirus_1|07_Apr_2010|2010|Tajikistan|NA"
"720",720,177,"gi|527179354|gb|KC880416.1|Human_poliovirus_1|29_May_2010|2010|Tajikistan|NA"
"721",721,177,"gi|527179352|gb|KC880415.1|Human_poliovirus_1|31_May_2010|2010|Tajikistan|NA"
"722",722,176,"gi|527179330|gb|KC880404.1|Human_poliovirus_1|14_Apr_2010|2010|Tajikistan|NA"
"723",723,176,"gi|527179302|gb|KC880390.1|Human_poliovirus_1|08_Apr_2010|2010|Tajikistan|NA"
"724",724,177,"gi|527179410|gb|KC880444.1|Human_poliovirus_1|18_May_2010|2010|Tajikistan|NA"
"725",725,177,"gi|527179392|gb|KC880435.1|Human_poliovirus_1|03_Apr_2010|2010|Tajikistan|NA"
"726",726,176,"gi|527179406|gb|KC880442.1|Human_poliovirus_1|23_Feb_2010|2010|Tajikistan|NA"
"727",727,176,"gi|527179404|gb|KC880441.1|Human_poliovirus_1|11_May_2010|2010|Tajikistan|NA"
"728",728,175,"gi|527179382|gb|KC880430.1|Human_poliovirus_1|24_Apr_2010|2010|Tajikistan|NA"
"729",729,175,"gi|527179378|gb|KC880428.1|Human_poliovirus_1|15_May_2010|2010|Tajikistan|NA"
"730",730,176,"gi|527179376|gb|KC880427.1|Human_poliovirus_1|11_May_2010|2010|Tajikistan|NA"
"731",731,177,"gi|527179374|gb|KC880426.1|Human_poliovirus_1|04_Apr_2010|2010|Tajikistan|NA"
"732",732,177,"gi|527179362|gb|KC880420.1|Human_poliovirus_1|09_Apr_2010|2010|Tajikistan|NA"
"733",733,176,"gi|527179360|gb|KC880419.1|Human_poliovirus_1|10_Apr_2010|2010|Tajikistan|NA"
"734",734,177,"gi|527179358|gb|KC880418.1|Human_poliovirus_1|23_Apr_2010|2010|Tajikistan|NA"
"735",735,176,"gi|527179356|gb|KC880417.1|Human_poliovirus_1|12_Apr_2010|2010|Tajikistan|NA"
"736",736,177,"gi|527179336|gb|KC880407.1|Human_poliovirus_1|05_May_2010|2010|Tajikistan|NA"
"737",737,177,"gi|527179334|gb|KC880406.1|Human_poliovirus_1|31_Mar_2010|2010|Tajikistan|NA"
"738",738,177,"gi|527179332|gb|KC880405.1|Human_poliovirus_1|08_Apr_2010|2010|Tajikistan|NA"
"739",739,176,"gi|527179348|gb|KC880413.1|Human_poliovirus_1|22_Apr_2010|2010|Tajikistan|NA"
"740",740,176,"gi|527179346|gb|KC880412.1|Human_poliovirus_1|13_Apr_2010|2010|Tajikistan|NA"
"741",741,176,"gi|527179344|gb|KC880411.1|Human_poliovirus_1|08_Apr_2010|2010|Tajikistan|NA"
"742",742,176,"gi|527179342|gb|KC880410.1|Human_poliovirus_1|30_Mar_2010|2010|Tajikistan|NA"
"743",743,176,"gi|527179340|gb|KC880409.1|Human_poliovirus_1|10_Mar_2010|2010|Tajikistan|NA"
"744",744,176,"gi|527179338|gb|KC880408.1|Human_poliovirus_1|13_Mar_2010|2010|Tajikistan|NA"
"745",745,176,"gi|527179428|gb|KC880453.1|Human_poliovirus_1|02_May_2010|2010|Tajikistan|NA"
"746",746,176,"gi|527179426|gb|KC880452.1|Human_poliovirus_1|01_Mar_2010|2010|Tajikistan|NA"
"747",747,175,"gi|527179422|gb|KC880450.1|Human_poliovirus_1|08_Apr_2010|2010|Tajikistan|NA"
"748",748,175,"gi|527179424|gb|KC880451.1|Human_poliovirus_1|19_Apr_2010|2010|Tajikistan|NA"
"749",749,176,"gi|527179438|gb|KC880458.1|Human_poliovirus_1|14_Apr_2010|2010|Tajikistan|NA"
"750",750,175,"gi|527179436|gb|KC880457.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"751",751,175,"gi|527179434|gb|KC880456.1|Human_poliovirus_1|24_Apr_2010|2010|Tajikistan|NA"
"752",752,176,"gi|527179516|gb|KC880497.1|Human_poliovirus_1|10_May_2010|2010|Russia|AS"
"753",753,176,"gi|527179502|gb|KC880490.1|Human_poliovirus_1|03_Apr_2010|2010|Tajikistan|NA"
"754",754,176,"gi|527179500|gb|KC880489.1|Human_poliovirus_1|21_Apr_2010|2010|Tajikistan|NA"
"755",755,177,"gi|527179462|gb|KC880470.1|Human_poliovirus_1|10_May_2010|2010|Tajikistan|NA"
"756",756,176,"gi|527179496|gb|KC880487.1|Human_poliovirus_1|11_May_2010|2010|Tajikistan|NA"
"757",757,175,"gi|527179492|gb|KC880485.1|Human_poliovirus_1|12_May_2010|2010|Tajikistan|NA"
"758",758,175,"gi|527179490|gb|KC880484.1|Human_poliovirus_1|01_May_2010|2010|Tajikistan|NA"
"759",759,175,"gi|527179444|gb|KC880461.1|Human_poliovirus_1|26_Feb_2010|2010|Tajikistan|NA"
"760",760,176,"gi|527179442|gb|KC880460.1|Human_poliovirus_1|06_May_2010|2010|Tajikistan|NA"
"761",761,176,"gi|527179466|gb|KC880472.1|Human_poliovirus_1|08_Apr_2010|2010|Tajikistan|NA"
"762",762,176,"gi|527179484|gb|KC880481.1|Human_poliovirus_1|05_Apr_2010|2010|Tajikistan|NA"
"763",763,174,"gi|527179478|gb|KC880478.1|Human_poliovirus_1|09_Apr_2010|2010|Tajikistan|NA"
"764",764,175,"gi|527179420|gb|KC880449.1|Human_poliovirus_1|21_Mar_2010|2010|Tajikistan|NA"
"765",765,176,"gi|527179386|gb|KC880432.1|Human_poliovirus_1|30_Mar_2010|2010|Tajikistan|NA"
"766",766,176,"gi|527179328|gb|KC880403.1|Human_poliovirus_1|01_Apr_2010|2010|Tajikistan|NA"
"767",767,176,"gi|527179322|gb|KC880400.1|Human_poliovirus_1|20_Apr_2010|2010|Tajikistan|NA"
"768",768,176,"gi|527179320|gb|KC880399.1|Human_poliovirus_1|24_Apr_2010|2010|Tajikistan|NA"
"769",769,176,"gi|527179306|gb|KC880392.1|Human_poliovirus_1|14_May_2010|2010|Tajikistan|NA"
"770",770,176,"gi|527179304|gb|KC880391.1|Human_poliovirus_1|03_Mar_2010|2010|Tajikistan|NA"
"771",771,176,"gi|527179300|gb|KC880389.1|Human_poliovirus_1|18_Mar_2010|2010|Tajikistan|NA"
"772",772,175,"gi|527179294|gb|KC880386.1|Human_poliovirus_1|10_May_2010|2010|Tajikistan|NA"
"773",773,174,"gi|527179292|gb|KC880385.1|Human_poliovirus_1|04_Apr_2010|2010|Tajikistan|NA"
